title,title_link,price,bedrooms,address,area,viewing_time,Headline,property_overview,main_image,description,thumbnail_preview,Transp_header,transp_score,walk_score,transit_score,biking_score
2.25 Baths,https://www.redfin.com/UT/South-Jordan/4646-Serendipity-Way-84009/unit-207/home/148590536,"$309,900",3 Beds,"4646 W Serendipity Way S #207, South Jordan, UT 84095","1,596 Sq. Ft.",,4646 W Serendipity Way S #207,HOA Dues$289/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1574061Built2019Lot Size871 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/061/genMid.1574061_1.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/534/nsprite.99107534_1.jpg,Transportation in 84009,16 / 100Car-DependentWalk Score®19 / 100Minimal TransitTransit Score®44 / 100Somewhat BikeableBike Score®,16 / 100Car-DependentWalk Score®,19 / 100Minimal TransitTransit Score®,44 / 100Somewhat BikeableBike Score®
2.25 Baths,https://www.redfin.com/UT/South-Jordan/4644-Serendipity-Way-84009/unit-208/home/148589285,"$309,900",3 Beds,"4644 W Serendipity Way S #208, South Jordan, UT 84095","1,596 Sq. Ft.",,4644 W Serendipity Way S #208,HOA Dues$289/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1574059Built2019Lot Size871 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/059/genMid.1574059_1.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/146/nsprite.99107146_1.jpg,Transportation in 84009,16 / 100Car-DependentWalk Score®19 / 100Minimal TransitTransit Score®44 / 100Somewhat BikeableBike Score®,16 / 100Car-DependentWalk Score®,19 / 100Minimal TransitTransit Score®,44 / 100Somewhat BikeableBike Score®
4.25 Baths,https://www.redfin.com/UT/Sandy/10688-S-2340-E-84092/home/86508378,"$1,090,000",6 Beds,"10688 S Dimple Dell Dr, Sandy, UT 84092","4,472 Sq. Ft.",,10688 S Dimple Dell Dr,HOA Dues$12/monthProperty TypeSingle FamilyProperty Style2-StoryCommunitySandy; Alta; Snowbd; GraniteCountySalt LakeMLS#1574052Built1980Lot Size0.54 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/052/genMid.1574052_2.jpg,"Set high above the city you enter this home and see the breathtaking VIEWS of the majestic mountains and valley below! The views are really extraordinary and can be seen throughout this marvelous property!  This is no everyday home. .. it has just undergone extensive remodeling to give it every comfort you'd expect in 2019! Nothing has been left undone either. You'll find features that don't exist just anywhere. Did you see the kitchen and butler's pantry?  What about the dual master suite, theater and aerial yoga room!? As you drive down the private lane, you'll see where you can keep your horses and wave to the neighborhood deer. If you are looking for a Rocky Mountain retreat within 12 minutes of world class skiing, look no further. You have found it!",https://ssl.cdn-redfin.com/photo/ldpsprite/433/nsprite.99106433_2.jpg,Transportation in 84092,9 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®9 / 100Somewhat BikeableBike Score®,9 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,9 / 100Somewhat BikeableBike Score®
2.25 Baths,https://www.redfin.com/UT/South-Jordan/4642-Serendipity-Way-84009/unit-209/home/148588674,"$309,900",3 Beds,"4642 W Serendipity Way S #209, South Jordan, UT 84095","1,596 Sq. Ft.",,4642 W Serendipity Way S #209,HOA Dues$289/monthProperty TypeTownhouseProperty StyleTownhouse (End of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1574051Built2019Lot Size871 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/051/genMid.1574051_1.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/071/nsprite.99106071_1.jpg,Transportation in 84009,16 / 100Car-DependentWalk Score®19 / 100Minimal TransitTransit Score®44 / 100Somewhat BikeableBike Score®,16 / 100Car-DependentWalk Score®,19 / 100Minimal TransitTransit Score®,44 / 100Somewhat BikeableBike Score®
2 Baths,https://www.redfin.com/UT/Salt-Lake-City/123-E-2nd-Ave-84103/unit-1112/home/91712046,"$324,900",2 Beds,"123 E 2nd Ave N #1112, Salt Lake City, UT 84103",990 Sq. Ft.,,123 E 2nd Ave N #1112,HOA Dues$484/monthProperty TypeCondoProperty StyleCondo; High RiseCommunitySalt Lake City: Avenues AreaCountySalt LakeMLS#1574044Built1976Lot Size435 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/044/genMid.1574044_0.jpg,"Enjoy downtown living and spectacular views of the State Capitol from this clean and light 11th floor condo. Located at the mouth of City Creek Canyon in the lower Avenues, Canyon Road Towers is walking distance to downtown, including Temple Square, City Creek Center, the new Eccles Theater, and Memory Grove park, but  is also just minutes on bus line to the U of U!  The HOA may seem high at first glance, but it's a bargain when you consider it covers ALL utilities (water, sewer, trash, electric, gas), cable TV, exterior insurance, secure underground parking, a 3x12 storage unit, tennis courts, indoor pool, gym, social room, sauna, and spa - all in a safe and secure building!   Google Fiber is available for additional fee. Stackable in-unit washer and dryer included in sale, and seller will include 1 year home warranty. Furniture is available for purchase under separate bill of sale - ask agent for details. Allergies?  Pets are not (and have never been) allowed in this building. Square footage figures are provided as a courtesy estimate only and were obtained from county records. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/135/nsprite.99105135_0.jpg,Transportation in 84139,86 / 100Very WalkableWalk Score®68 / 100Good TransitTransit Score®76 / 100Very BikeableBike Score®,86 / 100Very WalkableWalk Score®,68 / 100Good TransitTransit Score®,76 / 100Very BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/Herriman/5049-W-Blythswood-Ln-S-84096/unit-65/home/147037124,"$379,950",3 Beds,"5049 W Blythswood Ln S #65, Herriman, UT 84096","2,688 Sq. Ft.",NEW CONSTRUCTION,5049 W Blythswood Ln S #65,"HOA Dues$8/monthProperty TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1574040Built2018Lot Size4,356 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/040/genMid.1574040_0.jpg,"MOVE IN READY!!  Home includes HARDWOOD LAMINATE FLOORING on the ENTIRE MAIN LEVEL, TILE FLOORING, 9' CEILINGS, OPEN STAIR RAILING, GRAY CABINETS, GRANITE COUNTER TOPS, GRAND MASTER BATHROOM, 2.5 CAR GARAGE!! Come be a part of all Herriman Town Center has to offer! Photos may not reflect included features and options. * Reduced price valid only when using preferred lender. *  Call Agent for details.",https://ssl.cdn-redfin.com/photo/ldpsprite/020/nsprite.99104020_0.jpg,Transportation in 84096,24 / 100Car-DependentWalk Score®16 / 100Minimal TransitTransit Score®38 / 100Somewhat BikeableBike Score®,24 / 100Car-DependentWalk Score®,16 / 100Minimal TransitTransit Score®,38 / 100Somewhat BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/Herriman/5051-W-Bilston-Ln-S-84096/unit-45/home/148587785,"$374,950",3 Beds,"5051 W Bilston Ln S #45, Herriman, UT 84096","2,947 Sq. Ft.",NEW CONSTRUCTION,5051 W Bilston Ln S #45,"HOA Dues$8/monthProperty TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1574037Built2018Lot Size3,920 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/037/genMid.1574037_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/016/nsprite.99104016_0.jpg,Transportation in 84096,18 / 100Car-DependentWalk Score®16 / 100Minimal TransitTransit Score®32 / 100Somewhat BikeableBike Score®,18 / 100Car-DependentWalk Score®,16 / 100Minimal TransitTransit Score®,32 / 100Somewhat BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/West-Jordan/4789-W-Udine-Ct-84084/home/91853540,"$220,000",3 Beds,"4789 W Udine Ct S, West Jordan, UT 84084","1,060 Sq. Ft.",,4789 W Udine Ct S,HOA Dues$155/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1574015Built1999Lot Size435 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/015/genMid.1574015_0.jpg,"Beautiful townhome for sale. 3 bedroom 2.5 bath. It has updated carpet and paint in bedrooms with new closet organizers, also amazing tile in hallway on the second floor. New wood flooring on main level. Close to Jordan Landing shopping area. Community as basketball court and park with clubhouse and includes pool and workout equipment. Square footage figures are provided as a courtesy estimate only. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/341/nsprite.99101341_0.jpg,Transportation in 84084,11 / 100Car-DependentWalk Score®26 / 100Some TransitTransit Score®33 / 100Somewhat BikeableBike Score®,11 / 100Car-DependentWalk Score®,26 / 100Some TransitTransit Score®,33 / 100Somewhat BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/West-Valley-City/6247-S-City-Vistas-Way-84128/home/91677377,"$329,900",3 Beds,"6247 W City Vistas Way, West Valley City, UT 84128","2,305 Sq. Ft.",,6247 W City Vistas Way,"Property TypeSingle FamilyProperty StyleTri/Multi-LevelCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1574006Built2006Lot Size5,227 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/006/genMid.1574006_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/173/nsprite.99097173_0.jpg,Transportation in 84128,2 / 100Car-DependentWalk Score®24 / 100Minimal TransitTransit Score®18 / 100Somewhat BikeableBike Score®,2 / 100Car-DependentWalk Score®,24 / 100Minimal TransitTransit Score®,18 / 100Somewhat BikeableBike Score®
3 Baths,https://www.redfin.com/UT/Draper/370-W-13130-S-84020/home/91864146,"$475,000",6 Beds,"370 W 13130 S, Draper, UT 84020","2,503 Sq. Ft.",,370 W 13130 S,Property TypeSingle FamilyProperty StyleRambler/RanchCommunitySandy; Draper; Granite; Wht CtyCountySalt LakeMLS#1573984Built2002Lot Size0.46 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/984/genMid.1573984_0.jpg,"Beautiful rambler in amazing neighborhood. This home has been lovingly cared-for by it's ONLY owner. Updated and upgraded throughout. You will love the spacious master suite with vaulted ceilings, 2 closets, separate tub and shower in the remodeled bathroom. Features include white cabinets in the kitchen, granite countertops, hardwood floors, an open floorplan, plus wired for surround sound and projector!  The backyard is delightful with HUGE deck, trampoline, shed and plenty of room for the garden and entertaining. Just minutes to I-15, Bangerter, shopping, restaurants, and entertainment.",https://ssl.cdn-redfin.com/photo/ldpsprite/537/nsprite.99095537_0.jpg,Transportation in 84020,12 / 100Car-DependentWalk Score®34 / 100Some TransitTransit Score®42 / 100Somewhat BikeableBike Score®,12 / 100Car-DependentWalk Score®,34 / 100Some TransitTransit Score®,42 / 100Somewhat BikeableBike Score®
3 Baths,https://www.redfin.com/UT/Herriman/5152-Alpen-Glow-Ct-84096/home/91866047,"$385,000",5 Beds,"5152 W Alpen Glow Ct S, Herriman, UT 84096","2,714 Sq. Ft.",,5152 W Alpen Glow Ct S,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573974Built2002Lot Size6,534 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/974/genMid.1573974_0.jpg,"Open House Sat January 5 12-3pm. Fabulous Rambler in Herriman! Near Mtn View Corridor, Shopping. Has many extras! Electric car charger, Projector w/ 115"" screen, 2 SS Fridges, Samsung digital Washer  &  Dryer, flat screen TV, Ring 2 doorbell, Nest thermostat  &  Smart automatic doorlock. 5 bdrms w/ 3 full baths. Kitchenette downstairs w/ full size fridge. Basement entrance, full fencing. Storage closet in garage. Brand new carpet  &  water heater! You don't want to miss this one!",https://ssl.cdn-redfin.com/photo/ldpsprite/869/nsprite.99093869_0.jpg,Transportation in 84096,7 / 100Car-DependentWalk Score®18 / 100Minimal TransitTransit Score®30 / 100Somewhat BikeableBike Score®,7 / 100Car-DependentWalk Score®,18 / 100Minimal TransitTransit Score®,30 / 100Somewhat BikeableBike Score®
2.75 Baths,https://www.redfin.com/UT/South-Jordan/1028-Park-Palisade-Dr-84095/home/91828834,"$649,900",3 Beds,"1028 W Park Palisade Dr S, South Jordan, UT 84095","5,207 Sq. Ft.",,1028 W Park Palisade Dr S,Property TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573973Built1997Lot Size0.4 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/973/genMid.1573973_1.jpg,"EXCEPTIONAL 2 STORY IN PARKWAY PALISADES! Always a high resale  &  popular neighborhood! Loads of roomy spaces yet intimate *  Situated on a vast . 40 ac lot bordering Midas Creek * Beautiful formal entry w/ grand staircase * Vaulted ceilings in LR * Crown molding * Den/office room off entry w/ french doors * Formal dining * Lots of light thruout * Main floor cozy family room off kitchen featuring a fireplace  &  large picture windows to a trex deck  &  park-like backyard  * Hardwoods in kitchen * Nice sized Master w/ bath  &  large walk-in closet * 2nd private great room w/ cool angled roof lines above garage * Tons of room for expansion in basement area * Circular driveway leads to a huge oversized 3 car garage! Surrounded by more exceptional homes in a very well planned community * Walking distance to Jordan River Parkway with 3 stocked fishing ponds, Lifetime Fitness, Montessori  &  elementary schools, Market Street  &  all the charming restaurants in the neighborhood! * FABULOUS IN EVERY WAY!",https://ssl.cdn-redfin.com/photo/ldpsprite/868/nsprite.99093868_1.jpg,Transportation in 84095,14 / 100Car-DependentWalk Score®25 / 100Some TransitTransit Score®57 / 100BikeableBike Score®,14 / 100Car-DependentWalk Score®,25 / 100Some TransitTransit Score®,57 / 100BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Salt-Lake-City/241-N-Vine-St-84103/unit-808E/home/86413504,"$349,900",1 Beds,"241 N Vine St #808E, Salt Lake City, UT 84103","1,120 Sq. Ft.",,241 N Vine St #808E,HOA Dues$433/monthProperty TypeCondoProperty StyleCondo; High RiseCommunitySalt Lake City: Avenues AreaCountySalt LakeMLS#1573890Built1976,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/890/genMid.1573890_1.jpg,"Location, Location, Location! Highly sought-after upper level high rise condo in downtown Salt Lake City. This gorgeous condo is situated with a spectacular close-up view of the Capitol building, surrounding mountains, sparkling night lights, and in the most desirable downtown area near famous Temple Square, City Creek shopping district and The Gateway. This gorgeous unit boasts 2 covered parking spaces, an updated designer kitchen with large stone paver flooring, granite counter tops, custom built-in white kitchen cabinetry, secretary and office hutch with desk and office area. Refrigerator  is included, as well as new stainless steel range, microwave, and high-end fixtures. Additional features and upgrades include over- sized bedroom, two generous  sized closets including a walk-in, master bath with a large soaking tub, wood shutters, and custom oak flooring. Building amenities include large Olympic size pool with stunning city views, fitness room, reading library, and recreation rooms. Square footage figures are provided as a courtesy estimate only. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/777/nsprite.99090777_1.jpg,Transportation in 84139,79 / 100Very WalkableWalk Score®66 / 100Good TransitTransit Score®68 / 100BikeableBike Score®,79 / 100Very WalkableWalk Score®,66 / 100Good TransitTransit Score®,68 / 100BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/South-Jordan/11341-S-2420-W-84095/home/91673649,"$749,000",4 Beds,"11341 S 2420 W, South Jordan, UT 84095","4,756 Sq. Ft.",,11341 S 2420 W,Property TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573871Built2006Lot Size0.33 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/871/genMid.1573871_0.jpg,"Energy Star Home on a 3rd acre with Stainless Appliances, solid granite countertops throughout, 9' ceilings, 18' ceiling in Great Room, Large Master Bedroom with Huge Walk-in Closet, 2 Jacuzzi Tubs, Double Shower Heads in Master Bath, Hickory Hardwood Floors, 2-50 Gal Water Heaters, Gas Log Fireplace, 9' Basement Ceilings, Walkout Basement with Rock Steps, Iron Railing, Huge RV Pad, Fenced Fully Finished Yard, 3 Car Garage, Secondary Watering System, New Carpet in 2017, New Driveway in 2018.  Square footage figures are provided as a courtesy estimate only. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/086/nsprite.99088086_0.jpg,Transportation in 84095,12 / 100Car-DependentWalk Score®14 / 100Minimal TransitTransit Score®35 / 100Somewhat BikeableBike Score®,12 / 100Car-DependentWalk Score®,14 / 100Minimal TransitTransit Score®,35 / 100Somewhat BikeableBike Score®
5 Baths,https://www.redfin.com/UT/Draper/13454-Tuscalee-Way-84020/home/91665288,"$1,995,000",6 Beds,"13454 S Tuscalee Way E, Draper, UT 84020","7,254 Sq. Ft.",,13454 S Tuscalee Way E,HOA Dues$110/monthProperty TypeSingle FamilyProperty StyleOther/See RemarksCommunitySandy; Draper; Granite; Wht CtyCountySalt LakeMLS#1573868Built2004Lot Size0.52 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/868/genMid.1573868_0.jpg,"Panoramic Paradise! Essential elegance abounds in this pristine home poised on the ridge in Steeplechase. Picturesque sunsets and forever views are yours in this modern estate. Remodeled with every luxury, this home lends itself to seamless and gracious entertaining. A highly crafted kitchen boasting quartzite tops, premium cabinetry and appliances flows seamlessly into a dramatic two-story great room, where walls of windows bring a panoramic view of the valley below. Retire to a spacious master suite that will wrap you in luxury with a fireplace, two closets, lavish bath with soaking tub, multi-head glass shower, as well as an additional view deck. Additionally:  * Elegant Formal Dining, Handsome Main Floor Office , Well-Appointed Bedroom Suites, 3 Fireplaces  *  Walk-out lower level Offers 10' ceilings, Gathering Room, Recreation Area, Wet Bar, Work Out Room  &  Climate Controlled Wine Cellar For The Wine Enthusiast  *  Outdoor Entertaining is a Breeze W/ Magnificent Outdoor Living Spaces including a Large Deck off the Great Room, Built-In BBQ Center, Custom Pool  &  Spa. . Minutes to Mountain Biking and Hiking. Excellent Canyon School District Schools *  Incredible NEW PRICE!",https://ssl.cdn-redfin.com/photo/ldpsprite/082/nsprite.99088082_0.jpg,Transportation in 84020,1 / 100Car-DependentWalk Score®15 / 100Minimal TransitTransit Score®18 / 100Somewhat BikeableBike Score®,1 / 100Car-DependentWalk Score®,15 / 100Minimal TransitTransit Score®,18 / 100Somewhat BikeableBike Score®
